conf_num z qprop_value
34 36 (-4.103444444724407e-06+6.4884714003172664e-09j)
34 37 (-8.909119975917978e-06-1.456654605340432e-07j)
34 38 (-2.058459504674365e-05-4.908552365234044e-07j)
34 39 (-4.968343586069468e-05-1.0002842759136631e-07j)
34 40 (-0.0001174310218223101+3.5446169757229716e-06j)
34 41 (-0.00029098111405647525+1.0550213999419575e-05j)
34 42 (-0.0007630636576691038+1.1873017602738241e-05j)
34 43 (-0.002261761010300085+1.1563307700716895e-05j)
34 44 (-0.007209427230028725+1.7493377399305864e-05j)
34 45 (-0.025276874155065108+0.00010295947364908207j)
34 46 (-0.10004724232145852+0.00047724025653119264j)
34 47 (-0.41446816838801653+4.6960677296874765e-05j)
35 0 (2.7625909694480857e-15+0.0002097010117357882j)
35 1 (0.4100510870600347-5.611895665304204e-05j)
35 2 (0.10224224483551596-6.368669434276555e-05j)
35 3 (0.026633919018206866+3.858071229214238e-05j)
35 4 (0.0075178100591491845+4.5864159615416845e-05j)
35 5 (0.0023531373416184782+2.963163158457561e-06j)
35 6 (0.0008193765477491845+3.3823783265807948e-06j)
35 7 (0.00031443312248513404+4.979553008023692e-06j)
35 8 (0.00012257222145563846+3.1700306843686656e-06j)
35 9 (4.8945746935625696e-05+1.8245154274228907e-06j)
35 10 (2.0649595841009583e-05+1.0910350929264044e-06j)
35 11 (8.890825419110677e-06+5.581615084073397e-07j)
35 12 (3.912562725571893e-06+3.311392634491799e-07j)
35 13 (1.6895581424597876e-06+1.8107635570731806e-07j)
35 14 (7.247330470997527e-07+6.307658964402133e-08j)
35 15 (3.31555389798178e-07+1.8499689285437583e-08j)
35 16 (1.4728136892824355e-07-1.2212145961960333e-09j)
35 17 (6.623610028726444e-08-6.505663359566087e-09j)
35 18 (3.1541942761185265e-08-3.306601316727567e-09j)
35 19 (1.3581583588037701e-08-1.8397321178508352e-09j)
35 20 (6.702942086643294e-09-9.149205217415317e-10j)
35 21 (2.9726600685735114e-09-3.2089049074224367e-11j)
35 22 (1.2693743772110677e-09+1.4893958844056738e-10j)
35 23 (5.619049727863524e-10-4.831895623185711e-12j)
35 24 (5.161909704961163e-11-2.185949828224879e-11j)
35 25 (-4.330190312030591e-10-4.6947640802302856e-11j)
35 26 (-1.2827272237075257e-09-1.0026640793542308e-10j)
35 27 (-2.689848370374518e-09+4.5753729840995056e-11j)
35 28 (-5.98248364062512e-09+3.8660306301386526e-10j)
35 29 (-1.3293728570118364e-08+1.4547242784252882e-10j)
35 30 (-2.723690310174225e-08+1.4735971583193358e-09j)
35 31 (-6.117504530855761e-08-7.263518820120074e-10j)
35 32 (-1.4229420888997996e-07-9.935247467084937e-09j)
35 33 (-3.318840959477742e-07-1.7218572853053432e-08j)
35 34 (-7.369142415723374e-07-3.066949441422956e-09j)
35 35 (-1.691303133378637e-06+6.207899150726697e-08j)
35 36 (-3.8841135658172705e-06+6.167197196771252e-08j)
35 37 (-8.371028061005286e-06+2.3771738003479853e-07j)
35 38 (-1.794801095485996e-05+1.3897746176400529e-08j)
35 39 (-4.2842614637604126e-05-1.2619676590250862e-06j)
35 40 (-0.00010842267518917473-2.716386364535755e-06j)
35 41 (-0.000274770366505659-3.1427961188077775e-06j)
35 42 (-0.0007582847934858579+1.4068469599878505e-06j)
35 43 (-0.0022703304896477647+8.908418415804737e-06j)
35 44 (-0.007260046492675408+2.046838396276078e-05j)
35 45 (-0.025392251448536633+0.000298621074879931j)
35 46 (-0.09897044645327088+7.747079494891342e-05j)
35 47 (-0.4095176794058414-4.167908740405606e-05j)
36 0 (4.205906947723917e-15+8.405205943595127e-05j)
36 1 (0.4124242326904753+0.0002903936080010792j)
36 2 (0.10039201139659187-9.709568482829008e-05j)
36 3 (0.026332185775452363+0.00019081433899394314j)
36 4 (0.007730230926251513+0.00010571927428173581j)
36 5 (0.002502890627239255+4.625710669989916e-05j)
36 6 (0.0008728979613536683+1.6100012099605424e-05j)
36 7 (0.0003141154133323038+3.129191086420808e-06j)
36 8 (0.00011872042159537968-1.2589881370077372e-06j)
36 9 (4.656466455621608e-05+2.5775128535539395e-07j)
36 10 (1.9162573869963794e-05+3.6336741844567725e-07j)
36 11 (8.362974249678602e-06+3.1992059600893033e-07j)
36 12 (3.815474370965571e-06+1.76453047899322e-07j)
36 13 (1.7433763096912624e-06+1.6290493275477923e-07j)
36 14 (7.326485457254949e-07+9.13926052142163e-08j)
36 15 (2.912540447938576e-07+4.070227268729538e-08j)
36 16 (1.288279619519794e-07+2.0413163316941135e-08j)
36 17 (5.493301459776162e-08+1.0803857001673866e-08j)
36 18 (2.4057052430113313e-08+6.834881407524223e-09j)
36 19 (1.1826373344192926e-08+2.479645336495042e-09j)
36 20 (5.1329655516564285e-09+7.724248247923915e-10j)
36 21 (2.5092213899189503e-09+4.383837525566204e-10j)
36 22 (9.588738271538313e-10+3.226538897614719e-10j)
36 23 (2.3315044045441975e-10+2.1415393127144532e-10j)
36 24 (-4.071733688206042e-10+7.745691049234909e-11j)
36 25 (-1.327692723317712e-09+2.4832659564465494e-11j)
36 26 (-2.7911259618736007e-09+1.007000336359387e-10j)
36 27 (-5.834787506640654e-09-6.090093553077358e-11j)
36 28 (-1.1846916846549359e-08+2.385499772367409e-10j)
36 29 (-2.466353045291833e-08+1.8522502441599446e-09j)
36 30 (-4.88224877620792e-08+5.8250996960296484e-09j)
36 31 (-9.489113111515544e-08+1.0130944495524093e-08j)
36 32 (-2.0897716930268054e-07+1.31340188893452e-08j)
36 33 (-4.464761931793027e-07+1.6984567462650432e-08j)
36 34 (-9.801547719273398e-07+5.130257874079332e-08j)
36 35 (-2.083584812724204e-06+1.426340929957057e-07j)
36 36 (-4.4956706936665585e-06+3.192063209111847e-07j)
36 37 (-1.0317492619659952e-05+5.096058811087954e-07j)
36 38 (-2.329334479160196e-05+1.2324742690516866e-06j)
36 39 (-5.406372106650304e-05+1.9010719220945243e-06j)
36 40 (-0.00012988987520041654+4.378071696421795e-06j)
36 41 (-0.00032055897312362246+8.634784513990916e-06j)
36 42 (-0.0008644261079943349+1.403235517904318e-05j)
36 43 (-0.0025009637736331013+5.905281072632743e-05j)
36 44 (-0.007854889643934092+0.0001897252144915494j)
36 45 (-0.027107531993568464+0.0003791422802942307j)
36 46 (-0.10054153453502053+0.0006855063028453776j)
36 47 (-0.41272695898026457+0.0004971154952058867j)
37 0 (-1.3658301877664844e-14+0.0002570316237824435j)
37 1 (0.4156386455624732-6.281845577818004e-05j)
37 2 (0.10157411509002993+0.00016900770679620434j)
37 3 (0.026106012838410315+0.00019004114197323363j)
37 4 (0.007464355151808712+4.757804315969155e-05j)
37 5 (0.002233744765888937+4.005674227476934e-05j)
37 6 (0.000775853962366996+1.7535832276557104e-05j)
37 7 (0.0002885647043055691+8.04401749110726e-08j)
37 8 (0.00011645097636466209-1.5090902124067174e-06j)
37 9 (4.648534628308524e-05-3.8498116744620356e-07j)
37 10 (1.9762229754355692e-05-1.6857577800770686e-07j)
37 11 (8.58913634038541e-06-3.376020633030507e-07j)
37 12 (3.76771732613623e-06-1.1632974721147803e-07j)
37 13 (1.7384806438616573e-06-1.951565214200906e-08j)
37 14 (7.67358225046581e-07-2.1836615724716442e-08j)
37 15 (3.5048238191970166e-07-9.740404234199086e-09j)
37 16 (1.6857699985838537e-07-3.040569785965227e-09j)
37 17 (8.01491862959568e-08-1.9854036084686798e-09j)
37 18 (3.33669864121472e-08+1.1906357445445129e-09j)
37 19 (1.4831452712992295e-08+3.5389457157454036e-10j)
37 20 (6.526203199739554e-09+6.546442418083013e-10j)
37 21 (3.286690823132667e-09-5.452533739087114e-11j)
37 22 (1.6709417102593286e-09+8.734121455638861e-11j)
37 23 (9.62219786493828e-10+7.04036494538143e-11j)
37 24 (1.4639064964630693e-10+4.1307542495612515e-11j)
37 25 (-6.060642899345286e-10-8.564867832379623e-12j)
37 26 (-1.7018951242057633e-09-2.8043971994530145e-10j)
37 27 (-4.0864316540388454e-09-6.777280365739018e-10j)
37 28 (-8.757522212280255e-09-1.1926038813650924e-09j)
37 29 (-1.9087017016491347e-08-4.26951403087862e-09j)
37 30 (-3.8101295182638656e-08-9.88604654504353e-09j)
37 31 (-7.786881298534553e-08-1.9744685362455858e-08j)
37 32 (-1.721875027299837e-07-4.023843543303263e-08j)
37 33 (-3.604473459324438e-07-6.52475254644266e-08j)
37 34 (-7.82766604995784e-07-1.225266900527714e-07j)
37 35 (-1.627923601020559e-06-2.562793336367393e-07j)
37 36 (-3.5657689372487813e-06-5.203633642672584e-07j)
37 37 (-8.140804102982748e-06-9.062430311009854e-07j)
37 38 (-1.945203801205141e-05-1.8138465963943679e-06j)
37 39 (-4.7790401919775505e-05-2.69063749215111e-06j)
37 40 (-0.00012050291216143688-2.9208724084201403e-06j)
37 41 (-0.00031686119394995146+1.9450070788083397e-06j)
37 42 (-0.0008380059617840547+5.522799430987348e-07j)
37 43 (-0.0023200549049985034+3.786328383150424e-05j)
37 44 (-0.007276404568939337+0.0001202877483555877j)
37 45 (-0.026032936885641254+0.0002684967579993056j)
37 46 (-0.10010778527227229+0.0004596689904716743j)
37 47 (-0.41117490448348915+0.00028081003450555384j)
38 0 (2.142568569530332e-15-0.0001863834649363611j)
38 1 (0.4113213578716685-0.0005162027451326754j)
38 2 (0.09883170702583029-0.0005693565503403352j)
38 3 (0.02526084575315248-0.00021520495647101828j)
38 4 (0.007153483881844401+6.218088849987666e-05j)
38 5 (0.0022079111372417695+2.8441934996715578e-05j)
38 6 (0.0007754846728592994+9.825105023673989e-06j)
38 7 (0.0002932484051467094+9.37430814794091e-06j)
38 8 (0.00011996430143755351+7.112551358253973e-06j)
38 9 (5.1693235557192846e-05+2.3154744887091786e-06j)
38 10 (2.2133546573276988e-05+1.5487856341316364e-06j)
38 11 (9.410806917600027e-06+6.603059127377244e-07j)
38 12 (3.879393606730991e-06+3.256327376438042e-07j)
38 13 (1.605300732263659e-06+1.2532856854383842e-07j)
38 14 (6.308903697212695e-07+3.851240037109475e-08j)
38 15 (2.87277553537407e-07+4.0925421768055763e-10j)
38 16 (1.2747312737007068e-07+1.1646910996924468e-10j)
38 17 (5.499352211967962e-08+9.343938396697468e-10j)
38 18 (2.470457366461787e-08+3.3086281455842677e-09j)
38 19 (1.0676146971014645e-08+3.4408288943287795e-09j)
38 20 (4.9043595874174125e-09+2.3110442160960108e-09j)
38 21 (2.6674873132986044e-09+1.4773331924893255e-09j)
38 22 (1.3838928960700328e-09+9.68416091919869e-10j)
38 23 (6.585370398218168e-10+4.3093253102221825e-10j)
38 24 (7.552473906765203e-11+1.7944401660433164e-10j)
38 25 (-4.703202919728154e-10-1.0307505272901452e-11j)
38 26 (-1.4076386231876569e-09-1.9857736786725455e-10j)
38 27 (-3.1915903089169365e-09-5.394173429130062e-10j)
38 28 (-6.214771054171833e-09-7.929987256850936e-10j)
38 29 (-1.4046131983706469e-08-7.017545007425742e-10j)
38 30 (-3.247810706045182e-08-2.461119445399228e-09j)
38 31 (-7.149858593025804e-08-7.668291365494888e-10j)
38 32 (-1.5440435633245403e-07+5.9683300216178634e-09j)
38 33 (-3.380788269431558e-07+2.1342963425028013e-08j)
38 34 (-7.518608130602539e-07+3.010042949595175e-08j)
38 35 (-1.6629155941117036e-06+5.692019395894812e-08j)
38 36 (-3.766080823465612e-06+1.6134352289112568e-07j)
38 37 (-8.514218935533018e-06+4.522982024822691e-08j)
38 38 (-1.9423754475870783e-05+2.5009312151026025e-07j)
38 39 (-4.6253709728369397e-05-9.837975166314258e-08j)
38 40 (-0.0001151362855496248-2.9655341519387756e-06j)
38 41 (-0.0002830141750066795-8.738148890846768e-06j)
38 42 (-0.0007218794430928206-1.380869185310901e-05j)
38 43 (-0.0021744874722098013-7.557391703357603e-05j)
38 44 (-0.007106374951770813-0.0002523391806936546j)
38 45 (-0.0252437662042996-0.0005976145041110463j)
38 46 (-0.10005481920025407-0.0006457194836396162j)
38 47 (-0.41288900955179436-0.0005947238023899648j)
39 0 (-2.0006989788430617e-14-0.0002091695150835283j)
39 1 (0.41404059193248327-0.00043523412269976273j)
39 2 (0.09952804960308355+0.0006677235919074043j)
39 3 (0.026002758994038692+0.0005125816764149678j)
39 4 (0.007284300675943991+0.00016990588091253745j)
39 5 (0.0023535052039914475+5.704070176166654e-05j)
39 6 (0.0008224815862045958+4.47469035350109e-06j)
39 7 (0.00031081043688464425-1.0067079558004236e-05j)
39 8 (0.00012537976346741478-4.532961831535706e-06j)
39 9 (5.25911255948512e-05-1.8171929408143844e-06j)
39 10 (2.3259629334546433e-05-1.021618873993637e-06j)
39 11 (1.0421911879317128e-05-2.0133855968312502e-07j)
39 12 (4.6368216051377374e-06-4.21020148523646e-08j)
39 13 (2.155594217662002e-06-4.301300846878e-08j)
39 14 (9.53072915917105e-07-4.628172339268974e-08j)
39 15 (4.4044718675099e-07-1.9552781965302165e-08j)
39 16 (1.9351617294067354e-07-7.666920987047496e-09j)
39 17 (8.61467943594899e-08-2.380768620979405e-09j)
39 18 (4.2896210062274104e-08+1.0164681860971173e-09j)
39 19 (2.070588383617972e-08+9.267801413689535e-10j)
39 20 (9.581973680772307e-09+5.98474890741273e-10j)
39 21 (4.14629392426819e-09+3.0116447395797877e-10j)
39 22 (1.8738570452053848e-09-3.877254486818652e-11j)
39 23 (7.637002645705096e-10-3.302363713837618e-11j)
39 24 (1.518873609865705e-10-4.950058589243717e-11j)
39 25 (-4.3198343756191814e-10-1.039819710790876e-10j)
39 26 (-1.2981458886194664e-09-1.4405869647799003e-10j)
39 27 (-2.988556396064566e-09-1.5605930272431783e-10j)
39 28 (-6.830196048034468e-09+1.94914316974536e-10j)
39 29 (-1.5618542914894853e-08-1.233683720217505e-09j)
39 30 (-3.615421676897598e-08-1.4221839410696902e-09j)
39 31 (-8.10320803708509e-08-9.7521377853635e-09j)
39 32 (-1.8430560840099682e-07-3.005706276088679e-08j)
39 33 (-3.883693806441805e-07-6.065132517928054e-08j)
39 34 (-8.416154719240876e-07-1.0228528689000957e-07j)
39 35 (-1.889934584104936e-06-1.4224670240632067e-07j)
39 36 (-3.915748923174424e-06-2.426668242623374e-07j)
39 37 (-8.307516314082251e-06-4.30167278739311e-07j)
39 38 (-1.850795441436173e-05-4.211633903061326e-07j)
39 39 (-4.371070780166786e-05+1.3622710945875828e-06j)
39 40 (-0.0001112727219671922+5.960530843556106e-07j)
39 41 (-0.00027763779763941026+5.424290591530065e-06j)
39 42 (-0.0007421117575205768+1.3791869087394885e-05j)
39 43 (-0.002179648961673914+1.7776722463979995e-05j)
39 44 (-0.007181763683189467+0.00010685701891608839j)
39 45 (-0.02604441319452593+9.487836283799547e-05j)
39 46 (-0.10073947385351885-0.00010512240043751729j)
39 47 (-0.4110587844291449-5.970876662162689e-06j)
40 0 (-5.208750970350936e-15-8.574318064868093e-05j)
40 1 (0.40967187876083755+9.618715818182577e-05j)
40 2 (0.1007254881232218-0.00036969858152205806j)
40 3 (0.02608359996682046-0.00022706631368738704j)
40 4 (0.007275014763473825-5.3173985673283025e-05j)
40 5 (0.002287982709417514+2.0143802619616026e-05j)
40 6 (0.0007951013444511038+1.0446359775233913e-05j)
40 7 (0.0002988581468527429+1.4191132023974137e-05j)
40 8 (0.00011920862431135942+7.302488327715986e-06j)
40 9 (5.031565878440814e-05+3.55255643513436e-06j)
40 10 (2.1772195089559485e-05+1.5904421174366258e-06j)
40 11 (9.228782805730443e-06+4.976086356355523e-07j)
40 12 (4.136684906769876e-06+2.0113648387820054e-07j)
40 13 (1.988372196668973e-06+4.0310179137363355e-08j)
40 14 (9.125488180690776e-07+2.44705279545094e-08j)
40 15 (4.146407208149851e-07+2.0661751888327713e-08j)
40 16 (1.8550600214611197e-07+3.5353450913682833e-09j)
40 17 (8.605005457263648e-08+4.51303780658313e-09j)
40 18 (4.130335539923495e-08+8.900999514103845e-10j)
40 19 (1.94384081577478e-08-5.455621877098774e-10j)
40 20 (9.133354640559897e-09-8.66744629549218e-10j)
40 21 (4.229863722836947e-09-5.225049356647387e-10j)
40 22 (2.0632703201437196e-09+1.066782389838504e-10j)
40 23 (9.246162866844967e-10+8.943948541883226e-11j)
40 24 (1.1297647330634783e-10+1.2957546322971052e-10j)
40 25 (-5.40274979625921e-10+1.4846471453248247e-10j)
40 26 (-1.3143190086255923e-09+4.2667080223374973e-10j)
40 27 (-2.9323763514646786e-09+8.861144947089176e-10j)
40 28 (-6.216604474344965e-09+1.488701116935637e-09j)
40 29 (-1.2895703092902613e-08+2.8335090547598088e-09j)
40 30 (-2.71323563987615e-08+3.4852674565946262e-09j)
40 31 (-6.443997590136874e-08+1.5149697323124633e-09j)
40 32 (-1.5427498536053692e-07+3.613837473924934e-09j)
40 33 (-3.475448645055212e-07+1.8440837502797143e-08j)
40 34 (-8.040249866455267e-07+6.446539940045811e-08j)
40 35 (-1.861278710961404e-06+7.015631954893492e-08j)
40 36 (-4.285553598575114e-06+1.1923325549184235e-07j)
40 37 (-9.49887629265575e-06+4.314219407547443e-07j)
40 38 (-2.124940736903993e-05+5.428430032229456e-07j)
40 39 (-5.096807755360104e-05+4.718505521753549e-07j)
40 40 (-0.00011766355057628954+1.8175940774165687e-06j)
40 41 (-0.00029737851446624104+1.141852880564788e-06j)
40 42 (-0.000805752550639185-1.1391611865524488e-05j)
40 43 (-0.0023432250997220522+2.6450182645976023e-06j)
40 44 (-0.007482141194315577-3.764696604884317e-05j)
40 45 (-0.0260306221722852-0.00011265967170174598j)
40 46 (-0.09971326419258275-0.0005035425183790297j)
40 47 (-0.4112469983167599-0.00030910181083310324j)
41 0 (1.325240855978003e-14-2.709893157256879e-05j)
41 1 (0.4161328030859628-0.00021198323527557995j)
41 2 (0.10185718799051424-0.0005547209570242772j)
41 3 (0.02682345375807814+3.212798154152946e-05j)
41 4 (0.007639901836755296+8.107044196094e-05j)
41 5 (0.0023486983264650297+3.726512200244321e-05j)
41 6 (0.0008013773832272835+8.744506946033596e-06j)
41 7 (0.00030781217996270026+3.6044713027849245e-06j)
41 8 (0.00012683691877238826+1.4247290340769218e-06j)
41 9 (5.3932587348455874e-05-5.598330459464467e-07j)
41 10 (2.3155152362215652e-05-5.886641823099502e-07j)
41 11 (1.043019803147711e-05-1.1785066590322281e-07j)
41 12 (4.681060699365537e-06-8.894435666074376e-08j)
41 13 (2.0093247542654726e-06+6.512616172393592e-09j)
41 14 (8.69406680523904e-07+4.379921182351771e-08j)
41 15 (3.65573011469022e-07+3.639921590587114e-08j)
41 16 (1.6675653376791834e-07+3.685487895046089e-10j)
41 17 (7.694038528686775e-08-4.2088877472630525e-09j)
41 18 (3.65128236198805e-08-2.845707381908428e-09j)
41 19 (1.8145787499604928e-08-1.1564099282316484e-09j)
41 20 (9.607541038241177e-09-1.5923164155526524e-10j)
41 21 (4.220201641470533e-09-1.8909573278982546e-10j)
41 22 (1.786326024115587e-09-3.7022966222187134e-11j)
41 23 (7.94415127369583e-10-1.3127366404865934e-11j)
41 24 (3.1768140296652095e-10-1.2326223392506484e-10j)
41 25 (-1.470351497991575e-10-4.5932197957080634e-11j)
41 26 (-8.54118042957154e-10+1.881095242956879e-10j)
41 27 (-2.654351888480347e-09+3.0652548254530485e-10j)
41 28 (-5.4842104708523114e-09-1.9923301227066203e-11j)
41 29 (-1.1845642410014544e-08-1.05854276807022e-09j)
41 30 (-2.293096959450245e-08-4.403805124705646e-10j)
41 31 (-5.2229640365697227e-08+8.212923777817034e-10j)
41 32 (-1.1402321143390683e-07-3.890560755694146e-09j)
41 33 (-2.41522582958889e-07+2.1855263797365785e-08j)
41 34 (-5.943375496302955e-07+6.741449194379546e-08j)
41 35 (-1.5238996621969468e-06+1.7765983384803106e-07j)
41 36 (-3.5321370889533605e-06+3.15443767290132e-07j)
41 37 (-7.987870619438658e-06+3.3845442339305047e-07j)
41 38 (-1.8616546819907686e-05+9.008936466249572e-07j)
41 39 (-4.4972784637452615e-05+2.1577926213289145e-06j)
41 40 (-0.00011062714228153188+6.074302641956161e-06j)
41 41 (-0.00027380032211986907+1.2540573006923745e-05j)
41 42 (-0.0007466017310224654+8.9952170826898e-06j)
41 43 (-0.002227881000448162+4.265282808587815e-05j)
41 44 (-0.007071789224081316+5.273158012758904e-05j)
41 45 (-0.025436896374279483-0.0001306278044697565j)
41 46 (-0.10011065150958967-0.000565188338251425j)
41 47 (-0.411308058586196-0.0001910803190438268j)
42 0 (-1.906090269074203e-14+0.00034282115180833195j)
42 1 (0.40908973506432944+0.0003232645488821521j)
42 2 (0.10076934365799022-0.0004252821878962502j)
42 3 (0.026214933436221312-0.00022981099430698836j)
42 4 (0.007449358434616512-8.654852116404722e-05j)
42 5 (0.0022889867437149696+8.687597101618376e-06j)
42 6 (0.000772553630047329+1.8378277687725622e-06j)
42 7 (0.0002813983174470256+2.1097192501042105e-06j)
42 8 (0.00011017881309870219-5.7026292019968296e-08j)
42 9 (4.364851605904159e-05+4.7580998136902203e-07j)
42 10 (1.863957683131479e-05+7.097535406208238e-07j)
42 11 (8.258611511733458e-06+4.153051420556386e-07j)
42 12 (3.730774120340869e-06+1.3390649902891092e-07j)
42 13 (1.7335478828716541e-06+5.88145368556229e-08j)
42 14 (8.105399131835325e-07-8.625598003371796e-09j)
42 15 (3.878028988943335e-07-1.204782446983487e-08j)
42 16 (1.7244273849753607e-07-6.668877275324395e-09j)
42 17 (7.688421097803785e-08-2.1199920616540733e-09j)
